,,,,,,,,,,,,,,,,
,681,3,391,1077,八 12.6,108811,"0,056232%",4,8,具,jù,ju,fourth,"tool, implement; draw up, write",,环
,682,3,399,0708,辵 162.4,106814,"0,055200%",4,7,连,lián,lian,second,"join, connect; continuous; even",,排
,683,3,400,2123,言 149.8,106379,"0,054975%",3,10,调,diào,diao,fourth,"transfer, move, change; tune",,福
,684,3,401,2432,水 85.8,105924,"0,054740%",4,11,深,shēn,shen,first,"deep; depth; far; very, extreme",,纳
,685,3,405,0425,囗 31.3,104151,"0,053824%",5,6,团,tuán,tuan,second,"sphere, ball, circle; mass, lump",,欢
,686,3,406,2694,隹 172.4,104019,"0,053755%",5,12,集,jí,ji,second,"assemble, collect together",,雷
,687,3,408,3095,雨 173.6,103832,"0,053659%",3,14,需,xū,xu,first,"need, require, must",,警
,688,3,409,0469,人 9.4,103634,"0,053557%",4,6,价,jià,jia,fourth,"price, value",,获
,689,3,412,0472,十 24.4,103158,"0,053311%",5,6,华,huá,hua,second,flowery; illustrious; Chinese,,模
,690,3,413,1373,土 32.7,102833,"0,053143%",3,9,城,chéng,cheng,second,"castle; city, town; municipality",,充
,691,3,414,0216,石 112.0,102149,"0,052789%",5,5,石,shí,shi,second,"stone, rock, mineral; rad. 112",,负
,692,3,416,3333,攴 66.11,100910,"0,052149%",4,16,整,zhěng,zheng,third,"orderly, neat, tidy; whole",,云
,693,3,419,0830,冫 15.5,100680,"0,052030%",4,7,况,kuàng,kuang,fourth,"condition, situation; furthermore",,停
,694,3,422,0615,手 64.4,99790,"0,051570%",4,7,技,jì,ji,fourth,"skill, ability, talent, ingenuity",,木
,695,3,424,0593,糸 120.3,99148,"0,051238%",4,6,约,yuē,yue,first,"treaty, agreement, covenant",,游
,696,3,430,1336,糸 120.5,98261,"0,050780%",4,8,线,xiàn,xian,fourth,"line, thread, wire; clue",,龙
,697,3,431,0481,人 9.5,98057,"0,050674%",5,6,似,shì,shi,fourth,"resemble, similar to; as if, seem",,树
,698,3,434,2405,斤 69.7,97235,"0,050250%",4,11,断,duàn,duan,fourth,"sever, cut off; interrupt",,疑
,699,3,435,3153,米 119.8,97135,"0,050198%",4,14,精,jīng,jing,first,essence; semen; spirit,,层
,700,3,437,0089,支 65.0,96814,"0,050032%",4,4,支,zhī,zhi,first,"disperse, pay; support; branch",,冷
,701,3,439,2071,水 85.7,96263,"0,049747%",4,10,消,xiāo,xiao,first,"vanish, die out; melt away",,洲
,702,3,441,3348,口 30.13,95444,"0,049324%",5,16,器,qì,qi,fourth,"receptacle, vessel; instrument",,冲
,703,3,442,2105,宀 40.7,95407,"0,049305%",3,10,容,róng,rong,second,"looks, appearance; figure, form",,射
,704,3,446,3204,土 32.12,93869,"0,048510%",4,15,增,zēng,zeng,first,"increase, add to, augment",,略
,705,3,452,0202,力 19.3,92052,"0,047571%",4,5,功,gōng,gong,first,"achievement, merit, good result",,范
,706,3,461,1088,日 72.4,89730,"0,046371%",3,8,易,yì,yi,fourth,change; easy,,竟
,707,3,463,2747,曰 73.8,89328,"0,046163%",5,12,曾,céng,ceng,second,already; sign of past,,句
,708,3,464,1732,阜 170.7,89272,"0,046134%",3,9,除,chú,chu,second,"eliminate, remove, except",,室
,709,3,465,0558,冖 14.4,88412,"0,045690%",5,6,农,nóng,nong,second,"agriculture, farming; farmer",,异
,710,3,469,1485,日 72.5,87825,"0,045387%",5,9,显,xiǎn,xian,third,"manifest, display; evident, clear",,激
,711,3,472,0688,木 75.3,86593,"0,044750%",3,7,李,lǐ,li,third,plum; judge; surname,,汉
,712,3,473,1424,木 75.5,86324,"0,044611%",4,9,标,biāo,biao,first,"mark, symbol, label, sign; stand the bole of a tree",,村
,713,3,474,2127,言 149.8,86089,"0,044490%",4,10,谈,tán,tan,second,talk; conversation; surname,,哈
,714,3,477,1177,心 61.4,85953,"0,044419%",5,8,念,niàn,nian,fourth,"think of, recall, study",,策
,715,3,480,0095,厂 27.2,85487,"0,044178%",3,4,历,lì,li,fourth,history; calendar,,演
,716,3,481,1651,首 185.0,85036,"0,043945%",4,9,首,shǒu,shou,third,"head; first; leader, chief; a poem",,简
,717,3,484,1700,穴 116.4,84474,"0,043655%",3,9,突,tū,tu,first,"suddenly, abruptly, unexpectedly",,卡
,718,3,485,0083,一 1.3,84361,"0,043597%",4,4,专,zhuān,zhuan,first,"monopolize, take sole possession",,罪
,719,3,486,1726,貝 154.5,84359,"0,043595%",4,9,费,fèi,fei,fourth,"expenses, expenditures, fee",,判
,720,3,488,0566,尸 44.3,84270,"0,043549%",4,6,尽,jǐn,jin,third,"exhaust, use up; deplete",,担
,721,3,489,0256,口 30.2,83702,"0,043256%",4,5,另,lìng,ling,fourth,"another, separate, other",,州
,722,3,491,1876,車 159.6,82870,"0,042826%",3,10,较,jiào,jiao,fourth,"compare; comparatively, more",,静
,723,3,492,1252,水 85.5,82869,"0,042825%",3,8,注,zhù,zhu,fourth,"concentrate, focus, direct",,退
,724,3,494,0136,人 9.2,82729,"0,042753%",4,4,仅,jǐn,jin,third,"only, merely, solely, just",,既
,725,3,496,2557,艸 140.9,82641,"0,042708%",4,12,落,luò,luo,fourth,"fall, drop; net income, surplus",,衣
,726,3,501,0946,止 77.4,81863,"0,042306%",5,8,武,wǔ,wu,third,"military; martial, warlike",,您
,727,3,506,0977,力 19.6,80705,"0,041707%",5,8,势,shì,shi,fourth,"power, force; tendency",,宗
,728,3,508,0796,巾 50.4,80460,"0,041581%",2,7,希,xī,xi,first,"rare; hope, expect, strive for",,积
,729,3,509,0208,口 30.2,80454,"0,041577%",5,5,古,gǔ,gu,third,"old, classic, ancient",,余
,730,3,510,0491,人 9.4,80390,"0,041544%",4,6,众,zhòng,zhong,fourth,"multitude, crowd; masses, public",,痛
,731,3,515,0027,土 32.0,79809,"0,041244%",5,3,土,tǔ,tu,third,"soil, earth; items made of earth",,检
,732,3,517,1399,木 75.5,79482,"0,041075%",5,9,某,mǒu,mou,third,certain thing or person,,差
,733,3,527,0731,足 157.0,77385,"0,039991%",2,7,足,zú,zu,second,"foot; attain, satisfy, enough",,富
,734,3,532,1673,水 85.6,76750,"0,039663%",5,9,派,pài,pai,fourth,"school of thought, sect, branch",,灵
,735,3,534,2152,馬 187.7,76542,"0,039556%",4,10,验,yàn,yan,fourth,"test, examine, inspect; verify",,协
,736,3,535,0948,貝 154.4,76377,"0,039470%",4,8,责,zé,ze,second,"duty, responsibility; to reproach, to blame",,角
,737,3,536,2214,艸 140.8,76372,"0,039468%",5,11,营,yíng,ying,second,"encampment, barracks; manage",,占
,738,3,539,2389,立 117.6,76098,"0,039326%",4,11,章,zhāng,zhang,first,"composition; chapter, section",,配
,739,3,542,0651,心 61.3,75904,"0,039226%",4,7,志,zhì,zhi,fourth,"purpose, will, determination; annals",,征
,740,3,543,1212,广 53.5,75728,"0,039135%",4,8,底,dǐ,di,third,"bottom, underneath, underside",,修
,741,3,548,0576,阜 170.4,74459,"0,038479%",5,6,防,fáng,fang,second,defend; prevent; embankment,,皮
,742,3,549,2392,方 70.7,74174,"0,038332%",4,11,族,zú,zu,second,"a family clan, ethnic group, tribe",,挥
,743,3,551,2034,攴 66.6,74009,"0,038247%",4,10,效,xiào,xiao,fourth,"result, effect; effectiveness",,胜
,744,3,552,2488,糸 120.8,73927,"0,038204%",4,11,续,xù,xu,fourth,"continue, carry on; succeed",,降
,745,3,558,1344,糸 120.5,72533,"0,037484%",3,8,终,zhōng,zhong,first,"end; finally, in the end",,阶
,746,3,560,1884,糸 120.4,72300,"0,037364%",4,10,紧,jǐn,jin,third,"tense, tight, taut; firm, secure",,审
,747,3,562,1762,糸 120.6,72074,"0,037247%",4,9,绝,jué,jue,second,"to cut, sever, break off, terminate",,沉
,748,3,563,1050,大 37.5,71919,"0,037167%",3,8,奇,qí,qi,second,"strange, unusual, uncanny, occult",,坚
,749,3,564,3174,宀 40.11,71894,"0,037154%",4,14,察,chá,cha,second,"examine, investigate; notice",,善
,750,3,565,0345,毋 80.1,71462,"0,036930%",4,5,母,mǔ,mu,third,mother; female elders; female,,妈
,751,3,569,0622,手 64.4,70580,"0,036475%",4,7,批,pī,pi,first,"comment, criticize; wholesale",,刘
,752,3,570,3035,羊 123.7,70459,"0,036412%",5,13,群,qún,qun,second,"(same as 羣) group, crowd, multitude, mob",,读
,753,3,573,1395,手 64.6,69984,"0,036167%",4,9,按,àn,an,fourth,"put hand on, press down with hand",,啊
,754,3,576,0728,囗 31.4,69641,"0,035989%",4,7,围,wéi,wei,second,"surround, encircle, corral",,超
,755,3,579,2097,宀 40.7,69462,"0,035897%",3,10,害,hài,hai,fourth,"injure, harm; destroy, kill",,免
,756,3,581,0187,又 29.2,69440,"0,035886%",3,4,双,shuāng,shuang,first,"set of two, pair, couple; both",,压
,757,3,582,3061,土 32.11,69360,"0,035844%",3,14,境,jìng,jing,fourth,"boundary, frontier; area, region",,银
,758,3,584,0595,糸 120.3,69045,"0,035681%",4,6,纪,jì,ji,fourth,"record, annal, historical account",,买
,759,3,585,1172,釆 165.1,68946,"0,035630%",5,8,采,cǎi,cai,third,"collect, gather; pick, pluck",,皇
,760,3,589,0141,父 88.0,68576,"0,035439%",4,4,父,fù,fu,fourth,father; KangXi radical 88,,养
,761,3,593,2559,月 74.8,68380,"0,035338%",5,12,朝,cháo,chao,second,dynasty; morning,,伊
,762,3,596,0109,止 77.0,68082,"0,035184%",4,4,止,zhǐ,zhi,third,"stop, halt, desist; detain",,怀
,763,3,600,1956,人 9.8,67732,"0,035003%",4,10,值,zhí,zhi,second,price,,执
,764,3,601,0135,人 9.2,67490,"0,034878%",4,4,仍,réng,reng,second,"yet, still, as ever; again; keep -ing, continuing",,副
,765,3,604,1867,石 112.5,67268,"0,034763%",4,10,破,pò,po,fourth,"break, ruin, destroy; rout",,乱
,766,3,610,2800,尸 44.9,66374,"0,034301%",5,12,属,shǔ,shu,third,"class, category, type; belong to",,抗
,767,3,616,2192,耳 128.5,65272,"0,033732%",4,11,职,zhí,zhi,second,"duty, profession; office, post",,犯
,768,3,617,1853,辵 162.7,65094,"0,033640%",4,10,速,sù,su,fourth,"quick, prompt, speedy",,追
,769,3,620,0703,口 30.4,64772,"0,033473%",4,7,否,fǒu,fou,third,"not, no, negative; final particle",,帮
,770,3,624,0828,犬 94.3,64495,"0,033330%",5,7,状,zhuàng,zhuang,fourth,form; appearance; shape; official,,宣
,771,3,634,0999,艸 140.5,63194,"0,032658%",4,8,苦,kǔ,ku,third,"bitter; hardship, suffering",,佛
,772,3,635,0494,刀 18.4,63156,"0,032638%",5,6,创,chuàng,chuang,fourth,"establish, create; knife cut",,岁
,773,3,647,2148,頁 181.4,61534,"0,031800%",4,10,预,yù,yu,fourth,"prepare, arrange; in advance",,航
,774,3,655,2153,糸 120.7,60428,"0,031228%",4,10,继,jì,ji,fourth,"continue, maintain, carry on",,优
,775,3,658,0479,血 143.0,59944,"0,030978%",5,6,血,xuè,xue,fourth,blood; radical number 143,,怪
,776,3,660,0468,人 9.4,59632,"0,030817%",4,6,伤,shāng,shang,first,"wound, injury; fall ill from",,香
,777,3,667,0889,刀 18.5,58587,"0,030277%",5,7,初,chū,chu,first,"beginning, initial, primary",,著
,778,3,669,0065,乙 5.2,58408,"0,030184%",4,3,卫,wèi,wei,fourth,"guard, protect, defend",,田
,779,3,672,1733,阜 170.7,58047,"0,029998%",4,9,险,xiǎn,xian,third,"narrow pass, strategic point",,铁
,780,3,673,1580,彳 60.6,57757,"0,029848%",5,9,待,dài,dai,fourth,"treat, entertain, receive; wait",,控
,781,3,681,0945,玉 96.4,55971,"0,028925%",3,8,环,huán,huan,second,jade ring or bracelet; ring,,税
,782,3,683,3033,示 113.9,55871,"0,028873%",4,13,福,fú,fu,second,"happiness, good fortune, blessing",,左
,783,3,687,3453,言 149.13,55189,"0,028521%",4,19,警,jǐng,jing,third,"guard, watch; alert, alarm",,右
,784,3,690,0525,儿 10.4,54812,"0,028326%",5,6,充,chōng,chong,first,"fill, be full, supply",,份
,785,3,691,0503,貝 154.2,54616,"0,028225%",4,6,负,fù,fu,fourth,"load, burden; carry, bear",,穿
,786,3,694,0087,木 75.0,54433,"0,028130%",5,4,木,mù,mu,fourth,"tree; wood, lumber; wooden",,艺
,787,3,696,0221,龍 212.0,54169,"0,027994%",5,5,龙,lóng,long,second,dragon; symbolic of emperor,,背
,788,3,705,1010,艸 140.5,53033,"0,027407%",5,8,范,fàn,fan,fourth,surname; bee-like insect,,阵
,789,3,712,0682,木 75.3,52603,"0,027184%",5,7,村,cūn,cun,first,"village, hamlet; uncouth, vulgar",,草
,790,3,713,1510,口 30.6,52475,"0,027118%",5,9,哈,hā,ha,first,sound of laughter,,脚
,791,3,715,3167,水 85.11,52394,"0,027076%",4,14,演,yǎn,yan,third,"perform, put on; exercise",,概
,792,3,716,2954,竹 118.7,52280,"0,027018%",3,13,简,jiǎn,jian,third,"simple, terse, succinct, a letter",,恶
,793,3,719,0849,刀 18.5,52045,"0,026896%",4,7,判,pàn,pan,fourth,judge; discriminate; conclude,,块
,794,3,723,1720,辵 162.6,51272,"0,026497%",5,9,退,tuì,tui,fourth,"step back, retreat, withdraw",,顿
,795,3,728,1945,禾 115.5,50720,"0,026211%",4,10,积,jī,ji,first,"accumulate, store up, amass",,敢
,796,3,730,2734,疒 104.7,50459,"0,026076%",5,12,痛,tòng,tong,fourth,"pain, ache; sorry, sad; bitter",,守
,797,3,733,2781,宀 40.9,50273,"0,025980%",4,12,富,fù,fu,fourth,"abundant, ample; rich, wealthy",,酒
,798,3,738,1858,酉 164.3,49900,"0,025788%",5,10,配,pèi,pei,fourth,"match, pair; equal; blend",,岛
,799,3,740,1560,人 9.8,49829,"0,025751%",4,9,修,xiū,xiu,first,study; repair; cultivate,,托
,800,3,741,0336,皮 107.0,49803,"0,025737%",3,5,皮,pí,pi,second,"skin, hide, fur, feather; outer",,央
,801,3,743,1594,肉 130.5,49565,"0,025614%",5,9,胜,shèng,sheng,fourth,"victory; excel, be better than",,户
,802,3,748,0712,土 32.4,48749,"0,025193%",4,7,坚,jiān,jian,first,"hard, strong, firm; resolute",,烈
,803,3,749,2738,口 30.9,48739,"0,025188%",5,12,善,shàn,shan,fourth,"good, virtuous, charitable, kind",,洋
,804,3,756,0385,厂 27.4,48038,"0,024825%",4,6,压,yā,ya,first,press; oppress; crush; pressure,,哥
,805,3,765,0762,乙 5.6,47474,"0,024534%",4,7,乱,luàn,luan,fourth,"confusion, state of chaos, revolt",,索
,806,3,768,1577,辵 162.6,47079,"0,024330%",5,9,追,zhuī,zhui,first,"pursue, chase after; expel",,胡
,807,3,770,1695,宀 40.6,47041,"0,024310%",5,9,宣,xuān,xuan,first,"declare, announce, proclaim",,款
,808,3,774,0461,人 9.4,46613,"0,024089%",4,6,优,yōu,you,first,"superior, excellent; actor",,靠
,809,3,775,1271,心 61.5,46600,"0,024082%",3,8,怪,guài,guai,fourth,"strange, unusual, peculiar",,评
,810,3,776,1548,香 186.0,46525,"0,024043%",3,9,香,xiāng,xiang,first,"fragrant, sweet smelling, incense",,版
,811,3,786,0086,艸 140.1,45218,"0,023368%",4,4,艺,yì,yi,fourth,"art; talent, ability; craft",,宝
,812,3,791,2871,木 75.9,44501,"0,022997%",4,13,概,gài,gai,fourth,"generally, approximately",,座
,813,3,794,1877,頁 181.4,44425,"0,022958%",5,10,顿,dùn,dun,fourth,"pause, stop; bow, kowtow; arrange",,释
,814,3,795,2470,攴 66.8,44338,"0,022913%",4,11,敢,gǎn,gan,third,"to dare, venture; bold, brave",,景
,815,3,802,1871,火 86.6,43751,"0,022610%",5,10,烈,liè,lie,fourth,"fiery, violent, vehement, ardent",,顾
,816,3,809,0887,言 149.5,42966,"0,022204%",4,7,评,píng,ping,second,"appraise, criticize, evaluate",,弟
,817,3,814,2626,日 72.8,42738,"0,022086%",4,12,景,jǐng,jing,third,"scenery, view; conditions",,登
,818,3,819,0106,二 7.2,42579,"0,022004%",4,4,互,hù,hu,fourth,"mutually, reciprocally",,货
,819,3,820,0269,人 9.3,42527,"0,021977%",4,5,付,fù,fu,fourth,"give, deliver, pay, hand over; entrust",,互
,820,3,826,0499,卩 26.4,42080,"0,021746%",4,6,危,wēi,wei,first,"dangerous, precarious; high",,付
,821,3,834,0699,丶 3.7,41363,"0,021376%",4,7,丽,lì,li,fourth,"beautiful, magnificent, elegant",,伯
,822,3,837,0125,十 24.2,41105,"0,021242%",5,4,升,shēng,sheng,first,"arise, go up; hoist; advance",,慢
,823,3,846,1743,木 75.5,40619,"0,020991%",5,9,架,jià,jia,fourth,"rack, stand, prop; prop up",,欧
,824,3,848,0860,水 85.4,40573,"0,020968%",4,7,沙,shā,sha,first,"sand, gravel, pebbles; granulated",,换
,825,3,853,0498,木 75.2,40265,"0,020808%",4,6,杂,zá,za,second,"mixed, blended; mix, mingle",,闻
,826,3,854,1714,言 149.7,40196,"0,020773%",4,9,误,wù,wu,fourth,"err, make mistake; interfere",,危
,827,3,863,1722,尸 44.6,39588,"0,020458%",5,9,屋,wū,wu,first,"house; room; building, shelter",,忙
,828,3,866,2546,攴 66.8,39336,"0,020328%",4,12,散,sàn,san,fourth,"scatter, disperse, break up",,核
,829,3,868,0734,囗 31.4,39172,"0,020244%",4,7,困,kùn,kun,fourth,"to surround, beseige; to be surrounded; difficult",,暗
,830,3,872,2232,攴 66.7,38824,"0,020064%",5,11,救,jiù,jiu,fourth,"save, rescue, relieve; help, aid",,姐
,831,3,875,1935,缶 121.4,38506,"0,019899%",4,10,缺,quē,que,first,"be short of, lack; gap, deficit",,介
,832,3,881,2144,女 38.7,38274,"0,019779%",5,10,娘,niáng,niang,second,mother; young girl; woman; wife,,坏
,833,3,891,1810,心 61.6,37676,"0,019470%",4,10,恐,kǒng,kong,third,"fear; fearful, apprehensive",,讨
,834,3,902,0983,干 51.5,37198,"0,019223%",4,8,幸,xìng,xing,fourth,"luck(ily), favor, fortunately",,丽
,835,3,908,1788,走 156.3,36599,"0,018914%",4,10,赶,gǎn,gan,third,"pursue, follow; expel, drive away",,良
,836,3,909,2132,刀 18.8,36585,"0,018907%",4,10,剧,jù,ju,fourth,"theatrical plays, opera, drama",,序
,837,3,915,0232,日 72.1,36291,"0,018755%",3,5,旧,jiù,jiu,fourth,"old, ancient; former, past",,升
,838,3,919,1304,彐 58.5,36080,"0,018646%",5,8,录,lù,lu,fourth,"copy, write down, record",,监
,839,3,922,0073,幺 52.0,36025,"0,018617%",5,3,乡,xiāng,xiang,first,country; rural; village,,临
,840,3,939,2890,車 159.9,34688,"0,017926%",4,13,输,shū,shu,first,"transport, carry, haul",,亮
,841,3,942,2481,女 38.8,34610,"0,017886%",3,11,婚,hūn,hun,first,"get married; marriage, wedding",,露
,842,3,944,0888,衣 145.2,34542,"0,017851%",5,7,补,bǔ,bu,third,"mend, patch, fix, repair, restore",,永
,843,3,952,0681,木 75.3,34237,"0,017693%",4,7,材,cái,cai,second,"material, stuff; timber; talent",,呼
,844,3,963,0006,厂 27.0,33468,"0,017296%",5,2,厂,chǎng,chang,third,"factory, workshop; radical 27",,味
,845,3,967,2062,火 86.6,33137,"0,017125%",4,10,烟,yān,yan,first,"smoke, soot; opium; tobacco, cigarettes",,野
,846,3,992,0633,手 64.4,31675,"0,016369%",5,7,抓,zhuā,zhua,first,"scratch; clutch, seize, grab",,架
,847,3,994,1325,女 38.5,31647,"0,016355%",5,8,姑,gū,gu,first,"paternal aunt, husband's sister",,域
,848,3,998,0694,木 75.3,31370,"0,016212%",3,7,束,shù,shu,fourth,"bind, control, restrain; bale",,沙
,849,3,999,2915,足 157.6,31324,"0,016188%",2,13,跳,tiào,tiao,fourth,"jump, leap, vault, bounce; dance",,掉
,850,3,1014,1866,石 112.5,30477,"0,015750%",4,10,础,chǔ,chu,third,"foundation stone, plinth",,括
,851,3,1022,0319,言 149.3,29911,"0,015458%",5,5,训,xùn,xun,fourth,"teach, instruct; exegesis",,舰
,852,3,1032,2538,手 64.9,29418,"0,015203%",5,12,握,wò,wo,fourth,"grasp, hold fast, take by hand",,鱼
,853,3,1033,0584,戈 62.2,29402,"0,015195%",3,6,戏,xì,xi,fourth,"theatrical play, show",,杂
,854,3,1037,0561,言 149.4,29134,"0,015056%",5,6,访,fǎng,fang,third,"visit; ask, inquire",,误
,855,3,1063,0518,齊 210.0,27480,"0,014201%",5,6,齐,qí,qi,second,"even, uniform, of equal length",,湾
,856,3,1064,3172,宀 40.11,27472,"0,014197%",3,14,赛,sài,sai,fourth,"compete, contend; contest, race",,吉
,857,3,1067,0018,刀 18.0,27292,"0,014104%",4,2,刀,dāo,dao,first,knife; old coin; measure,,减
,858,3,1107,0454,人 9.4,25591,"0,013225%",5,6,伟,wěi,wei,third,"great, robust; extraordinary",,编
,859,3,1108,2379,麻 200.0,25584,"0,013221%",4,11,麻,má,ma,second,"hemp, jute, flax; sesame",,楚
,860,3,1144,3116,舛 136.8,24360,"0,012589%",2,14,舞,wǔ,wu,third,"dance, posture, prance; brandish",,肯
,861,3,1153,1647,辵 162.6,23959,"0,012382%",4,9,迷,mí,mi,second,"bewitch, charm, infatuate",,测
,862,3,1167,0970,手 64.5,23483,"0,012136%",5,8,拍,pāi,pai,first,"clap, tap, beat; beat or rhythm",,败
,863,3,1176,0169,言 149.2,22991,"0,011881%",5,4,订,dìng,ding,fourth,draw up agreement; arrange,,屋
,864,3,1177,2353,彡 59.8,22982,"0,011877%",4,11,彩,cǎi,cai,third,"hue, color; variegated colors",,跑
,865,3,1186,2084,水 85.7,22639,"0,011699%",4,10,浪,làng,lang,fourth,"wave; wasteful, reckless",,梦
,866,3,1188,0134,巾 50.1,22592,"0,011675%",5,4,币,bì,bi,fourth,"currency, coins, legal tender",,散
,867,3,1189,0074,丨 2.3,22439,"0,011596%",4,4,丰,fēng,feng,first,"abundant, lush, bountiful, plenty",,温
,868,3,1219,0197,工 48.2,20964,"0,010834%",4,5,巧,qiǎo,qiao,third,"skillful, ingenious, clever",,困
,869,3,1222,1486,冂 13.7,20917,"0,010810%",3,9,冒,mào,mao,fourth,"risk, brave, dare",,剑
,870,3,1232,1365,手 64.6,20706,"0,010701%",4,9,挂,guà,gua,fourth,"hang, suspend; suspense",,渐
,871,3,1253,2059,火 86.6,20076,"0,010375%",4,10,烦,fán,fan,second,"bother, vex, trouble; troublesome",,封
,872,3,1261,2692,片 91.8,19752,"0,010208%",4,12,牌,pái,pai,second,"signboard, placard",,救
,873,3,1269,0515,广 53.3,19487,"0,010071%",5,6,庆,qìng,qing,fourth,"congratulate, celebrate",,贵
,874,3,1275,3199,手 64.12,19327,"0,009988%",4,15,播,bō,bo,first,"sow, spread; broadcast; cast away, reject",,枪
,875,3,1292,1841,木 75.6,18815,"0,009723%",4,10,桥,qiáo,qiao,second,"bridge; beam, crosspiece",,缺
,876,3,1337,0530,羊 123.0,17763,"0,009180%",2,6,羊,yáng,yang,second,"sheep, goat; KangXi radical 123",,楼
,877,3,1453,3265,竹 118.9,14913,"0,007707%",3,15,箱,xiāng,xiang,first,"case, box, chest, trunk",,县
,878,3,1506,2808,女 38.9,13802,"0,007133%",5,12,媒,méi,mei,second,"go-between, matchmaker; medium",,尚
,879,3,1618,0542,水 85.3,11620,"0,006005%",4,6,汤,tāng,tang,first,"hot water; soup, gravy, broth",,毫
,880,3,1651,1712,示 113.5,11144,"0,005759%",4,9,祝,zhù,zhu,fourth,pray for happiness or blessings,,移
,881,3,1652,0732,邑 163.5,11137,"0,005755%",3,7,邮,yóu,you,second,"postal, mail; post office",,娘
,882,3,1745,2906,日 72.9,9762,"0,005045%",4,13,暖,nuǎn,nuan,third,"warm, genial",,朋
,883,3,1746,3374,米 119.10,9757,"0,005042%",4,16,糖,táng,tang,second,sugar; candy; sweets,,画
,884,3,1762,2365,犬 94.9,9535,"0,004928%",5,11,猪,zhū,zhu,first,"pig, hog, wild boar",,班
,885,3,1766,2840,手 64.10,9478,"0,004898%",3,13,搬,bān,ban,first,"transfer, move, remove, shift",,智
,886,3,1836,3427,亠 8.15,8657,"0,004474%",4,17,赢,yíng,ying,second,"win; surplus, gain, profit",,亦
,887,3,1893,1596,肉 130.5,8184,"0,004229%",3,9,胖,pàng,pang,fourth,"fat, obese; fatty",,耳
,888,3,2020,2311,甘 99.6,6894,"0,003563%",3,11,甜,tián,tian,second,"sweet, sweetness",,恩
,889,3,2040,0735,口 30.4,6709,"0,003467%",5,7,吵,chǎo,chao,third,"argue, dispute; disturb, annoy",,短
,890,3,2090,2791,衣 145.7,6282,"0,003246%",3,12,裤,kù,ku,fourth,"trousers, pants",,掌
,891,3,2153,1293,衣 145.3,5802,"0,002998%",3,8,衫,shān,shan,first,shirt; robe; gown; jacket,,恐
,892,3,2326,2272,口 30.8,4688,"0,002423%",2,11,啡,fēi,fei,first,morphine; coffee,,遗
,893,3,2379,1104,口 30.5,4366,"0,002256%",2,8,咖,kā,ka,first,coffee; a phonetic,,固
,894,3,2431,2792,衣 145.7,4062,"0,002099%",3,12,裙,qún,qun,second,"skirt, apron, petticoat",,席
,895,3,2478,1004,艸 140.5,3805,"0,001966%",1,8,苹,píng,ping,second,artemisia; duckweed; apple,,松
,896,3,2502,1292,衣 145.3,3700,"0,001912%",3,8,衬,chèn,chen,fourth,underwear; inner garments,,秘
,897,3,2540,0308,水 85.2,3564,"0,001842%",4,5,汁,zhī,zhi,first,"juice, liquor, fluid, sap, gravy, sauce",,谢
,898,3,2607,1257,水 85.5,3198,"0,001653%",2,8,泳,yǒng,yong,third,dive; swim,,鲁
,899,3,2849,2289,口 30.8,2332,"0,001205%",3,11,啤,pí,pi,second,beer,,遇
,900,3,3104,3209,艸 140.12,1663,"0,000859%",3,15,蕉,jiāo,jiao,first,banana; plantain,,康
,Band 4,,,,,,,,,,,,,,,
,901,4,44,0058,丿 4.3,609003,"0,314724%",4,3,之,zhī,zhi,first,"marks preceding phrase as modifier of following phrase; it, him her, them; go to",,虑
,902,4,105,0081,无 71.0,359265,"0,185663%",4,4,无,wú,wu,second,"negative, no, not; KangXi radical 71",,幸
,903,4,108,0034,一 1.3,345532,"0,178566%",4,3,与,yǔ,yu,third,"and; with; to; for; give, grant",,均
,904,4,145,1468,戈 62.5,278776,"0,144067%",5,9,战,zhàn,zhan,fourth,"war, fighting, battle",,销
,905,4,150,1376,攴 66.4,269878,"0,139469%",5,9,政,zhèng,zheng,fourth,"government, political affairs",,钟
,906,4,264,1765,糸 120.6,165820,"0,085693%",5,9,统,tǒng,tong,third,"govern, command, control; unite",,诗
,907,4,274,1264,水 85.5,156904,"0,081086%",5,8,治,zhì,zhi,fourth,"govern, regulate, administer",,藏
,908,4,284,0440,刀 18.4,149042,"0,077023%",4,6,则,zé,ze,second,"rule, law, regulation; grades",,赶
,909,4,287,0658,卩 26.5,148679,"0,076835%",4,7,却,què,que,fourth,"still, but; decline; retreat",,剧
,910,4,293,0901,卩 26.5,146459,"0,075688%",4,7,即,jí,ji,second,"promptly, quickly, immediately",,票
,911,4,297,0378,木 75.2,144506,"0,074679%",5,6,权,quán,quan,second,"power, right, authority",,损
,912,4,364,1018,木 75.4,117675,"0,060813%",4,8,林,lín,lin,second,"forest, grove; surname",,忽
,913,4,372,0028,士 33.0,115704,"0,059794%",4,3,士,shì,shi,fourth,"scholar, gentleman; soldier",,巨
,914,4,385,0192,木 75.1,110491,"0,057100%",5,5,未,wèi,wei,fourth,not yet; 8th terrestrial branch,,炮
,915,4,398,0768,八 12.5,106982,"0,055287%",5,7,兵,bīng,bing,first,"soldier, troops",,旧
,916,4,404,1157,厂 27.4,104560,"0,054035%",4,8,质,zhì,zhi,fourth,"matter, material, substance",,端
,917,4,417,1211,广 53.5,100771,"0,052077%",5,8,府,fǔ,fu,third,prefecture; prefect; government,,探
